model,index,abs_delta_expectation_value
sft_response,153,0.060761720670378994
sft_response,154,0.0
sft_response,156,0.2776866573801322
sft_response,157,2.1470989633234474
sft_response,158,0.5328062927883401
sft_response,159,1.864457748281556
sft_response,160,63.40063293836403
sft_response,161,0.0
sft_response,162,0.7879495332628017
sft_response,163,0.8697962075177444
sft_response,164,47.924147449609364
sft_response,165,10.653242413795196
sft_response,166,0.0
sft_response,167,12.17054161959068
sft_response,168,0.28826547590487966
sft_response,169,17.00868964213147
sft_response,170,0.018372321358255395
sft_response,171,3.3250310658638567
sft_response,172,5.39805244488409
sft_response,173,0.48523310472061576
sft_response,174,0.07282124457500228
sft_response,175,0.9673927133766398
sft_response,176,0.09111925730738868
sft_response,177,1.3786504960070045
sft_response,178,0.4839284112990044
sft_response,179,0.2635060598346177
sft_response,180,0.8299112769025365
sft_response,181,0.9335580400745511
sft_response,183,5.490187914097712
sft_response,184,0.0
sft_response,185,10.631651001741222
sft_response,186,2.048150889559607
sft_response,187,0.3693292705795609
sft_response,188,3.698445265115966
sft_response,189,2.051402068008504
sft_response,190,0.6752570418488535
sft_response,191,5.7776686789237575
sft_response,192,1.4495163212933388
sft_response,193,27.464303885732434
sft_response,194,1.3796038012270824
sft_response,195,0.5557712745498339
sft_response,196,2.6906722886816263
sft_response,197,11.828458567544086
sft_response,198,1.7437340881937453
sft_response,199,1.0285021209009653
sft_response,200,3.3405502985541915
sft_response,201,10.18993816581594
sft_response,202,0.6453507909008345
sft_response,203,0.13566851693011378
sft_response,204,0.8392425384918207
sft_response,205,3.392531292331711
sft_response,206,2.1846412281373855
sft_response,207,8.233212391852017
sft_response,208,3.611239999032437
sft_response,209,0.34326957921554885
sft_response,210,6.42263383872869
sft_response,211,0.647653107825088
sft_response,212,3.58264097689627
sft_response,213,1.415409935900945
sft_response,214,6.680966653297872
sft_response,215,4.499815108675671
sft_response,216,5.365439248963021
sft_response,217,0.0
sft_response,218,1.0807642487918574
sft_response,219,1.111499217039884
sft_response,220,0.5078224403444809
sft_response,221,0.10282219926379424
sft_response,222,29.60040772199477
sft_response,223,0.031393305577769315
sft_response,224,0.18131874963156314
sft_response,225,0.11081756400999376
sft_response,226,8.70634347522456
sft_response,228,2.3084348583681216
sft_response,229,0.05139993201544524
sft_response,230,4.0135480616122265
sft_response,231,4.983176254223468
sft_response,232,2.1202798439128
sft_response,233,1.9165618121852614
sft_response,234,0.9807856248518463
sft_response,235,0.9986386162029522
sft_response,236,4.364978646529778
sft_response,237,0.2129104561436268
sft_response,238,0.814139871560835
sft_response,239,2.0378497647167944
sft_response,240,3.2777095139743206
sft_response,241,2.838411300389183
sft_response,242,0.3699194477228334
sft_response,243,5.88648616598623
sft_response,244,0.0
sft_response,245,0.0
sft_response,246,1.3566394457881243
sft_response,247,18.910283711991802
sft_response,248,0.5854685522906482
sft_response,249,4.11262417744673
sft_response,250,0.9242644813218726
sft_response,251,7.00054409050859
sft_response,252,0.23593517893998284
sft_response,253,11.847394513047284
sft_response,254,10.306314312756163
sft_response,255,6.258054520972378
sft_response,256,0.0
sft_response,257,0.0
sft_response,258,0.8830056207754287
sft_response,259,0.0
sft_response,260,0.0
sft_response,262,1.9700436949739606
sft_response,263,5.038074225099272
sft_response,264,1.7938439300356601
sft_response,265,0.6533934623550026
sft_response,267,0.2750767055038512
sft_response,268,0.6578312349737587
sft_response,269,0.3266790609769643
sft_response,270,4.9788340449379085
sft_response,271,0.3571033754686601
sft_response,272,5.680299239801535
sft_response,273,2.164165649817807
sft_response,274,15.264140611497034
sft_response,275,0.1645434718321545
sft_response,276,2.291399592443064
sft_response,277,4.302099400899889
sft_response,278,0.7315848511319436
sft_response,279,2.0758574048235117
sft_response,280,0.013642637841764896
sft_response,281,0.28189317773148576
sft_response,282,1.7284693275277576
sft_response,283,0.8616158773950184
sft_response,284,1.7948625823906657
sft_response,285,10.905842026684248
sft_response,286,27.420379182671265
sft_response,287,0.3300306699164771
sft_response,288,1.2190245703965832
sft_response,289,10.707736359739304
sft_response,290,0.0023539747750416125
sft_response,291,0.42924535910747996
sft_response,292,0.028683388808403265
sft_response,293,0.004024102053437079
sft_response,294,0.0
